id	M28-0h-1	M28-0h-2	M28-0h-3	M28-1h-1	M28-1h-2	M28-1h-3	M28-2h-1	M28-2h-2	M28-2h-3	M28-4h-1	M28-4h-2	M28-4h-3	M28-8h-1	M28-8h-2	M28-8h-3	K326-0h-1	K326-0h-2	K326-0h-3	K326-1h-1	K326-1h-2	K326-1h-3	K326-2h-1	K326-2h-2	K326-2h-3	K326-4h-1	K326-4h-2	K326-4h-3	K326-8h-1	K326-8h-2	K326-8h-3
class	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	K326	K326	K326	K326	K326	K326	K326	K326	K326	K326	K326	K326	K326	K326	K326
Nitab4.5_0001235g0020	11.954126	12.458752	14.616631	11.26791	11.336333	13.048689	12.292068	11.603411	12.840645	12.807811	13.07406	13.329944	16.209715	14.221785	12.558088	11.096557	11.951908	11.203362	10.757443	10.107903	12.092819	9.716658	11.340788	11.842166	12.331329	12.647606	13.074208	13.067979	13.777126	14.212852
Nitab4.5_0004332g0020	2.819079	2.383375	2.790117	1.830053	1.077635	1.552624	1.619268	1.643251	1.083412	1.267077	2.637839	1.707786	0.595958	0.86823	0.983437	1.739477	1.878939	1.06584	0.446682	1.002319	0.707109	0.730073	0.900146	0.634661	1.425777	1.176548	0.826468	0.275707	0.27414	1.066503
Nitab4.5_0004081g0040	26.979048	28.552366	28.56144	27.189411	27.108194	28.741131	26.10383	25.798519	29.270823	27.105883	29.788057	28.799379	32.749981	29.446142	34.934189	20.2644	19.640551	24.19459	27.774	21.29084	24.429649	22.006176	23.592329	21.486959	23.011534	22.855228	24.719913	24.087463	25.054474	24.610716
Nitab4.5_0000014g0100	5.557942	5.681151	6.243179	5.503271	3.895425	4.795543	5.072659	5.603755	4.456962	8.094427	5.593805	5.646123	7.186868	8.407896	7.398143	1.80211	1.552692	1.181617	1.749437	1.660311	2.874579	1.921733	2.62876	2.806631	4.661615	3.226386	3.978004	5.118181	4.501156	3.812406
Nitab4.5_0000273g0230	9.618417	11.584682	11.003924	11.591651	21.797361	17.11211	10.413671	11.918933	12.990582	10.749209	10.201376	12.357844	9.943929	11.608665	9.640913	11.131082	10.052407	13.302654	20.273199	22.788408	17.481634	15.769195	18.315722	25.03422	12.913754	10.843603	14.492606	10.443517	8.685386	12.418682
Nitab4.5_0006616g0020	24.074163	26.562225	27.055017	28.907488	28.603031	30.88171	29.262564	26.936281	31.247318	30.043194	29.30373	29.561567	26.750404	28.904455	25.550125	19.809431	23.292166	21.374126	23.443298	25.624762	23.674667	27.326881	25.030634	25.564833	26.642813	26.220066	24.712818	24.223803	23.636589	23.102949
Nitab4.5_0001106g0120	0.448942	0.927942	0.759019	1.098072	0.480538	0.712813	0.798764	1.2087	0.685455	0.739487	1.009539	1.170519	1.267969	0.8779	0.482434	0.273379	0.238501	0.354635	0.242501	0.169709	0.116496	0.166577	0.374925	0.44908	0.594281	0.299758	0.376957	0.666569	0.689357	0.46069
Nitab4.5_0000663g0020	4.862391	4.897476	5.082809	4.359448	5.400509	4.06283	4.786429	5.278517	6.494302	5.455786	5.377204	8.315743	4.316234	3.524069	5.32599	1.974129	1.987663	3.050774	2.369135	1.762515	2.251909	2.383544	2.621655	2.190831	3.026232	3.274894	3.393864	1.016868	0.69726	1.382879
Nitab4.5_0002170g0090	0.14748	0.773507	0.245895	0.799224	0.87109	0.701206	0.24499	0.185978	0.598086	0.612272	2.108628	0.246248	3.776545	3.710691	9.751843	0.367017	0.225962	0.427639	1.894248	0.469165	2.200059	0.19828	0.789237	1.775306	2.942609	1.863139	3.542344	8.057819	13.903985	8.270768
Nitab4.5_0002887g0060	0.321689	0.344473	0.492717	0.555005	0.682999	1.069849	0.54433	0.236924	0.193255	0.096325	1.26071	0.051327	0.208646	3.254667	7.090487	1.011069	0	0.135882	1.101219	1.57646	1.791047	0.44962	0	0.559289	1.469173	1.071152	1.105075	2.481234	3.122067	3.613973
Nitab4.5_0003108g0020	0.649447	1.106143	1.749634	0.539026	0.719428	0.506642	1.227155	0.702875	1.614252	0.718885	0.778891	1.691307	0.643869	0	0	0.2851	0.310476	0.332882	0	0	0	0	0.64158	0.881842	0	0	0	0	0.288307	0
Nitab4.5_0000444g0090	0.310258	0.091345	0.32295	1.142042	0.900617	0.57078	0.422373	0.615889	0.17056	0.458833	0.696206	0.177527	0.230623	0.178808	0.476402	0.225266	0.701849	0.208716	2.187781	1.79896	2.858624	0.691532	0.835699	0.555293	0.1747	0.124372	0.844005	0.268327	0.196251	0.208938
Nitab4.5_0002661g0060	0	0	0	0	0.085858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitab4.5_0000776g0040	0	0	0.090443	0	0	0	0	0	0	0	0	0	0	0.07795	0	0	0	0.148479	0.059094	0	0	0	0	0	0	0	0	0.067746	0	0
Nitab4.5_0003885g0020	1.610834	2.023734	0.472453	3.070439	2.846678	4.145492	2.191079	4.216463	3.784631	3.387434	1.623445	2.798312	0.102723	0.953792	1.907772	4.156847	9.488456	6.922392	5.062281	5.381003	4.51296	7.620987	9.203218	6.505141	6.963008	6.023409	6.457171	2.513588	3.638254	4.312107
Nitab4.5_0000073g0110	16.712971	17.537666	21.019007	11.844201	12.10019	11.300653	16.59914	10.045007	14.600493	8.996491	8.612132	9.809196	5.382129	7.431672	3.296502	11.006778	9.331039	10.057622	7.235973	7.875937	8.425333	8.281882	8.439481	9.687242	5.3203	4.455734	4.831589	4.818125	2.706354	3.813342
Nitab4.5_0003006g0030	11.039205	10.530499	9.904011	8.876505	8.085108	7.323642	11.311941	9.057512	7.628534	8.658232	9.481531	9.12533	14.992085	16.668655	20.390863	15.943412	15.669705	13.797096	15.19173	14.662833	14.036481	12.483685	13.313326	13.770141	14.476969	17.358597	15.195125	24.937471	23.178047	21.111649
Nitab4.5_0001439g0170	10.318031	10.406007	9.229954	7.482006	8.987448	8.365517	10.397172	9.851736	10.064365	11.594295	11.376875	11.468993	9.244329	10.23823	9.798326	7.798214	7.604979	9.339896	8.255041	7.422145	7.530028	7.825551	8.121313	8.922586	8.937198	8.076356	8.401154	8.881275	9.392144	8.761303
Nitab4.5_0007173g0020	0	0	0.222816	0	0	0	0.238087	0	0.52142	0	0	0	0	0	0	0	0	0	0	0.620785	0	0	0.259637	0	0	0	0	0	0.13334	0
Nitab4.5_0000610g0240	14.436066	13.320224	13.541436	10.873089	10.732438	10.65027	13.850121	15.032426	15.123993	15.395526	14.420751	14.542742	22.559473	25.733292	24.329201	16.674471	19.05859	16.977831	12.187164	15.282603	13.963879	14.750868	14.415854	15.363553	18.847248	19.976561	22.284929	31.622152	32.594341	32.230583
Nitab4.5_0000118g0140	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313041	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396734	0.214321	0
Nitab4.5_0000045g0400	2.10805	2.613471	2.389761	2.711985	3.184185	3.277255	3.439551	2.396328	3.28988	4.103126	3.257252	4.429363	3.711649	3.706124	2.657967	2.404534	1.713251	2.655699	2.628892	3.932775	2.999103	3.432656	3.454903	0.919099	3.237697	2.270246	2.632682	4.440213	4.46131	2.868547
Nitab4.5_0000094g0210	7.711636	11.902938	8.684165	10.067141	8.021575	9.897095	7.965076	9.249499	7.896595	7.713766	4.885227	8.678637	11.337549	7.571648	13.972302	4.956199	4.651946	4.678688	6.898028	6.337461	6.052901	5.015183	5.61201	5.583869	5.435869	5.245451	5.541637	9.039768	6.046107	7.71346
Nitab4.5_0000650g0070	17.568905	15.617168	17.881691	13.737576	13.779552	17.197662	17.288563	15.035538	16.119396	18.113577	20.683109	19.768112	21.832682	23.26325	21.567329	19.080486	17.530603	17.676607	16.29822	18.899559	16.491802	20.523363	18.340269	18.167294	21.373518	21.059544	20.05924	25.748877	25.044769	26.263697
Nitab4.5_0000329g0210	20.539257	25.231937	24.607944	42.524944	41.037865	33.456463	31.87286	32.88345	31.141375	28.583046	33.942982	27.587681	21.815306	23.093681	22.450706	16.081444	19.43005	19.190798	56.601646	42.995117	53.604671	40.478035	39.10791	40.522068	30.079445	33.030525	27.22143	26.611967	22.90518	22.878288
Nitab4.5_0001119g0050	32.06963	33.728458	32.924896	45.699547	42.008675	45.464081	48.735981	46.901867	52.916668	55.546589	55.419518	60.510323	47.766476	55.097755	58.381439	29.444292	26.38867	32.391277	44.37352	44.126839	44.594028	49.005222	45.145325	47.413651	52.529354	58.787239	59.595982	50.839233	53.046665	52.65559
Nitab4.5_0001098g0020	4.726643	6.195549	5.773344	4.66001	4.821449	4.673969	5.704871	5.422153	5.699914	5.042765	5.505977	4.44564	7.38209	6.781939	6.671112	2.576573	2.618031	3.432689	4.464166	4.288939	3.268564	3.976586	4.058476	3.172123	4.211072	3.028466	4.004791	7.151361	5.276065	4.954058
Nitab4.5_0001423g0020	15.143318	16.066132	16.420752	15.287455	15.534702	16.977245	17.860691	15.118332	15.619145	18.417048	15.550389	17.749317	18.07814	17.763311	19.289604	10.107438	11.44706	11.740959	12.660122	11.905827	11.875119	12.215731	12.488013	14.580297	11.968192	13.66673	11.639822	16.937334	16.649902	17.458244
Nitab4.5_0003498g0090	3.239046	4.719552	3.513939	3.931767	3.071709	4.771732	4.202113	3.660099	3.468341	3.462978	3.872458	4.404959	5.404215	5.43772	4.583734	2.665869	2.370799	2.492328	1.468874	2.89059	2.496939	2.455557	2.794068	2.59401	2.245224	3.410051	2.263256	3.665792	4.191833	3.090676
Nitab4.5_0002761g0050	13.674954	12.507073	15.986282	18.133202	13.678416	15.355775	14.911756	13.365627	13.814923	12.534041	12.808192	15.143198	14.253083	13.577236	10.708718	11.896255	11.968891	16.448471	14.398806	14.675913	12.370744	10.663044	13.288224	11.340245	11.929217	8.469401	11.92757	8.252545	9.330672	10.101593
Nitab4.5_0001936g0080	7.697192	10.646034	10.77318	11.405349	11.707546	9.921233	9.492172	8.781973	11.292443	17.863316	15.855126	16.461784	17.964386	18.981543	18.968464	2.705	2.418712	1.649424	2.622508	2.32218	7.100142	3.944642	4.722257	3.708364	8.81257	5.766661	6.429556	8.484214	11.551558	9.388794
Nitab4.5_0002842g0020	9.913551	11.344323	10.936021	11.959455	12.22975	12.251158	10.88001	10.995314	12.54832	10.276376	9.598854	11.23104	11.12491	10.375734	9.785049	7.026274	8.082661	9.456185	8.224405	8.023561	9.650776	9.616166	11.104265	11.091252	9.398455	9.890346	7.40675	9.301385	8.288345	10.861444
Nitab4.5_0000085g0270	25.77203	28.337736	26.239531	17.399542	19.721342	23.752945	19.434292	19.980551	19.652027	22.032253	22.560139	21.019571	26.162708	27.070976	28.732784	16.448395	19.121872	20.112026	15.381484	16.424747	13.487329	19.060505	19.414951	19.602695	15.939202	18.374046	17.437504	22.979559	20.252865	23.321095
Nitab4.5_0000551g0260	9.280031	8.852886	8.903357	9.250843	8.268605	8.039688	6.816798	6.325805	6.499777	6.802093	8.656913	5.929554	5.933136	5.558362	4.486841	3.708173	4.261899	4.913153	9.39936	7.048951	9.45887	4.292668	6.024372	4.677756	4.238946	3.280134	3.824513	3.946387	3.337932	3.425928
Nitab4.5_0000137g0120	0	0	0	0	0	0	0	0	0	0	0.019826	0	0	0	0	0	0	0	0	0	0	0.035549	0	0	0	0	0	0	0	0
Nitab4.5_0001332g0060	0.195701	0	0.433165	0.365114	0.279774	0.62408	0	0	0.332169	0	0.211729	0.279722	0.689477	0.201754	1.394592	0.683991	0.173357	0	0.205061	0.513247	0.221462	0	0.75637	0.335612	0	0.390724	0.193609	0.547707	0.368694	0.388372
Nitab4.5_0000354g0010	16.518343	21.50786	18.79694	18.647518	19.903099	19.373156	19.709175	19.424536	17.915876	21.820175	22.038961	21.103998	23.637415	22.773907	22.251417	13.750941	13.8252	15.339252	14.599934	15.235282	14.338495	19.563156	17.227894	16.163776	19.55773	17.806452	20.239893	22.787264	22.603642	21.276213
Nitab4.5_0000058g0210	0.983897	0.902313	1.170593	0.554628	0.364008	1.748732	0.574869	0.34565	1.066893	0.793507	0.742713	1.049384	0.78562	0.393501	0.850154	0.934351	0.721427	1.342974	1.099777	0.673881	0.20651	0.546142	0.731859	0.786168	0.662741	0.780114	0.624808	0.765816	0.566446	0.442776
Nitab4.5_0000016g0350	17.089735	20.175039	19.996351	22.866688	20.953329	16.640289	20.075161	19.051907	18.091192	19.889294	20.952261	18.229246	18.844297	18.163624	24.095156	12.288128	14.557072	12.470115	17.558872	16.442574	10.743288	16.844841	16.945148	13.990591	14.359295	15.246137	15.184476	15.505259	14.274046	16.4084
Nitab4.5_0003104g0020	0.318476	0	0.160787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326834
Nitab4.5_0002221g0090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177047
Nitab4.5_0000611g0150	15.57394	16.078342	17.712505	29.843473	29.154034	26.622458	30.15287	25.775072	32.520489	29.844862	33.763527	28.224073	18.8922	15.761995	20.175438	11.693306	11.995653	10.784732	31.782639	23.418137	25.059095	22.572659	23.220839	27.989807	29.265732	24.79191	28.155426	14.670268	15.007165	13.979359
Nitab4.5_0001639g0090	78.731407	81.043884	82.52668	73.130936	75.260773	73.798897	80.887184	81.881432	82.093391	81.030792	78.900368	76.671112	55.640163	59.579811	52.366241	66.452339	65.046555	63.200073	61.764668	60.913727	72.425194	69.119217	67.414078	66.106369	68.643982	66.09021	62.602192	49.345192	50.853813	51.304657
Nitab4.5_0003883g0030	2.948452	3.548244	2.630685	17.256544	25.875925	10.721353	5.686411	8.187575	9.629514	12.404154	17.412029	10.025773	60.957668	42.294033	45.021389	3.903718	3.604882	4.469104	41.644043	8.20719	24.12569	31.726015	40.044525	46.051937	89.154984	50.547379	71.071701	144.533936	163.508423	131.309723
Nitab4.5_0006023g0010	1.141807	1.79329	1.592293	0.603712	0.415591	1.044667	0.830845	0	0.854361	0.365098	0.844436	0.714251	0.360364	0.292794	0.573867	0.952391	1.598067	3.161787	2.886019	0.964418	0.327448	2.234963	2.103001	1.468019	0.978588	1.30589	1.877912	0.225756	0.766723	0.117255
Nitab4.5_0003513g0010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.414795	0	0	0	0	0	0	0	0	0	0	0
Nitab4.5_0000317g0090	0.436466	0.247258	0.184165	0.416294	0.240936	0.095493	0.107435	0.026754	0.124183	0.192015	0.15523	0.086051	0.470571	0.270107	0.114798	0.167723	0.228185	0.128516	0.084036	0.016907	0.267615	0.151818	0.247027	0.065543	0.172836	0.14727	0.291873	0.296252	0.556685	0.312443
Nitab4.5_0000654g0060	1513.816162	1555.338501	1437.317017	1451.666016	1373.075195	1619.378174	1507.657593	1448.28064	1409.718018	1442.647461	1709.009033	1692.182373	1065.976929	1212.785034	1254.836792	1438.19165	1704.460205	1697.524414	1722.615601	1738.630493	1585.631226	1950.438599	1951.254028	1958.452026	1969.510254	2075.150879	1824.544189	1738.372437	1647.243408	1828.877563
Nitab4.5_0000770g0070	4.185267	5.496071	4.476759	3.531556	3.906642	6.078657	3.619511	3.479455	4.350452	4.083953	3.902526	4.58893	4.408885	4.220871	3.688256	3.78243	4.945693	5.489927	3.921295	3.788844	3.508932	4.77062	4.952692	4.404639	3.232878	4.691365	4.741655	5.848939	5.407932	5.273661
Nitab4.5_0001135g0140	2.975907	2.060584	2.724281	3.936124	0.998655	0.77897	2.196279	1.330495	1.705697	1.715737	2.142847	2.915697	1.778158	3.43805	1.741094	5.733351	4.972752	4.225052	7.810437	4.812569	6.968443	4.351829	3.84162	3.119642	4.104851	3.009812	3.101891	3.823285	1.244077	2.529058
Nitab4.5_0000315g0120	81.073044	90.722565	84.013252	109.780663	114.322784	84.619781	78.201233	87.385353	83.493141	126.628563	207.681702	102.904823	151.304642	135.624359	147.750107	172.16452	175.107773	214.060974	311.476776	155.34613	198.548538	106.304047	119.701965	127.489792	264.117981	174.617203	208.616913	192.121872	237.487808	200.133087
Nitab4.5_0000597g0040	0.76863	0	0	0	0	0	0.452629	0	0	0.088534	0	0.159567	0	0	0	0.49165	0	0.247881	0	0	0.292539	0	0.117152	0.156388	0.208647	0	0	0	0	0.141341
Nitab4.5_0000550g0010	6.403654	5.112336	7.045282	7.470473	6.179943	6.693636	3.610247	5.472441	5.80677	8.136999	6.573184	7.562162	4.598409	8.560185	4.89749	8.205956	7.770115	4.772504	4.567773	8.693159	4.661029	8.81582	9.669455	9.230196	8.319508	7.105214	6.136691	8.867845	7.35051	8.924797
Nitab4.5_0005915g0030	7.502047	7.199437	6.609285	4.590239	4.818971	5.17584	4.710062	4.491808	4.89259	4.511446	4.447945	5.647885	4.804854	6.315506	7.362251	4.385113	4.786758	3.992237	4.253131	3.554523	3.58639	4.058078	5.066943	4.68288	4.423388	4.777812	4.680979	3.123596	5.306137	4.856034
Nitab4.5_0002650g0090	28.487644	28.520557	26.290136	36.347298	34.4604	36.803795	34.114521	31.136484	27.59684	34.240181	32.121834	38.856674	43.091244	43.416451	43.268833	18.795013	19.411476	22.197802	25.642056	22.390007	21.342014	26.572702	31.663557	33.149414	28.144825	27.774363	29.441896	37.677761	34.537403	35.52404
Nitab4.5_0000021g0920	25.159805	26.387014	25.176277	21.849409	27.129747	22.725981	25.675968	23.150829	24.231142	27.481861	22.185099	24.450283	23.427177	19.737335	24.266718	20.141617	21.562346	19.905525	21.344593	20.23214	18.43375	20.354048	20.197964	21.670732	20.732534	18.947376	19.490578	19.85803	18.982798	20.197102
Nitab4.5_0002347g0100	18.178368	15.400227	20.247047	17.534346	17.296539	17.886019	18.571098	18.076685	19.978464	20.364365	22.059814	22.158556	29.027365	34.187187	29.106304	13.300913	10.433643	8.714259	9.613571	12.310255	15.031078	15.144549	15.103271	13.828344	16.922729	17.617496	15.996487	21.563988	23.694109	27.070414
Nitab4.5_0001776g0030	23.037245	22.292398	24.541304	18.137075	21.098417	21.916296	21.344715	21.179321	21.99066	25.054565	22.508869	21.309261	19.204964	20.816036	20.204967	16.326448	17.75189	19.461493	17.500002	16.941124	16.695185	19.732714	22.197559	19.724447	18.926174	20.065056	18.792027	20.857428	18.766878	21.099302
Nitab4.5_0001231g0130	14.489709	17.129688	14.001543	19.393391	17.054316	17.69746	16.82021	17.791815	20.646002	19.353285	17.768503	19.988117	17.682583	16.332056	14.081903	9.345527	12.093893	9.517702	13.289144	13.520786	14.148198	11.804714	14.470057	15.905625	15.807887	15.556821	13.827821	13.944862	13.380533	13.296441
Nitab4.5_0002152g0110	0.423114	0.705887	0.063388	0.104341	0.182179	0.074406	0.12846	0.252747	0.284804	0.075257	0.375251	0.109264	0	0	0	0.459287	0.356408	0.411072	0.059984	0.111011	0.027678	0.160417	0.373322	0.215402	0.345459	0.600445	0.235203	0.135242	0	0.208151
Nitab4.5_0000035g0010	16.07769	16.36569	17.132662	13.043186	13.667846	13.912742	15.687117	13.809365	17.067459	24.676516	21.860468	20.107077	35.156384	37.165436	34.941475	16.436371	16.518559	16.481607	13.672777	12.657862	13.090466	13.995092	12.681129	14.059591	22.720253	24.35033	21.174738	35.7794	36.487347	33.952202
Nitab4.5_0000055g0330	0.481348	0.155691	0.236129	0.52458	0.371329	0.401118	0.533148	0.398834	0.233081	0.208901	0.204641	0.304976	0.167658	0.709235	0.957767	0.231735	0.219079	0.283814	0.148294	0.260766	0.19646	0.204636	0.573465	0.219076	0.17586	0.109062	0	0	0.140293	0.148582
Nitab4.5_0008249g0010	23.548529	20.778721	17.68367	14.713205	19.909937	16.070173	17.538612	14.870051	14.04519	13.51684	19.755402	18.063087	14.886285	11.209089	14.762932	22.403522	28.955038	26.011625	28.766954	27.919477	35.925819	31.934935	38.085941	28.493542	30.89889	27.018459	21.43276	15.86651	17.501635	17.413811
Nitab4.5_0003449g0030	84.604546	85.187698	91.513031	42.682873	52.175724	42.597752	47.719299	50.799633	49.066971	28.427769	21.868271	32.050922	31.99848	33.14513	44.090157	64.721352	58.886261	67.507484	55.665615	48.140289	40.294861	42.577118	48.716103	49.117928	30.789877	31.463707	43.138451	37.900661	37.922291	39.782055
Nitab4.5_0000167g0140	6.389397	7.969485	7.19447	7.34252	7.93745	7.806026	7.996698	7.224324	8.13751	9.462746	10.49404	9.744414	10.676712	10.122383	11.432361	5.289169	7.826807	7.718773	5.562094	6.647221	5.821455	6.940881	6.831724	7.355892	6.340241	7.064713	8.076351	8.080547	8.680787	10.787185
Nitab4.5_0000059g0220	9.772973	10.278275	11.376588	10.043018	10.465798	10.772425	8.698437	11.060112	9.824462	11.316628	10.552706	12.38588	9.730601	11.549978	16.045843	8.611193	9.477363	10.331906	11.293121	8.339459	7.485204	10.201954	8.636832	7.753828	8.477583	9.623574	10.597857	9.797664	11.144487	9.079224
Nitab4.5_0001411g0040	0	0	0	0.041795	0	0	0.079444	0	0	0.058137	0	0.22294	0	0	0	0	0	0	0.042367	0	0	0.050288	0	0	0	0	0	0	0	0
Nitab4.5_0000008g0010	5.32842	12.170695	8.034837	12.138701	15.1131	8.489554	12.115026	9.808108	11.709523	10.32906	8.514405	9.565951	6.298223	5.81965	6.875427	4.164956	4.995707	3.133135	15.546458	9.15203	12.087783	8.712548	12.842731	12.766718	9.434072	7.77837	9.647707	6.435445	6.999279	5.244831
Nitab4.5_0001820g0040	6.472609	7.283159	6.668007	4.588344	4.24446	5.514044	3.953857	3.93069	4.435133	4.538222	5.103839	4.094924	4.441465	4.329566	6.561219	4.784939	5.467176	6.948013	4.503892	3.728431	1.671714	5.449148	4.319011	3.953897	2.492553	4.043124	2.176705	3.611349	1.899702	2.695073
Nitab4.5_0001159g0110	4.425462	4.461879	5.911022	5.09474	5.232518	4.897413	5.213987	6.055371	3.751813	4.700988	5.35227	6.25851	7.880787	5.616446	5.947186	3.387566	4.279324	4.513189	3.276006	2.468874	4.652485	2.515588	4.00531	3.956966	4.276262	4.30028	3.25073	3.474566	5.318945	4.808805
Nitab4.5_0000970g0090	8.242592	7.51132	8.167945	8.843798	7.499986	6.570849	6.841492	8.490342	7.172848	8.670926	8.220537	9.594806	9.27558	10.52306	9.339948	6.693009	5.998127	7.982195	9.416329	9.714565	8.841506	7.3563	6.187161	5.78657	6.028018	6.335654	5.939339	8.228876	7.791542	6.640325
Nitab4.5_0001270g0020	44.748562	50.043552	48.112045	63.684811	54.211723	62.926239	60.474918	55.37862	54.617729	55.870674	57.624187	57.639404	56.863148	58.916145	67.761757	42.579529	40.136593	47.508018	52.889458	43.391167	43.339973	56.179989	60.084087	53.403278	52.61092	54.869473	49.166142	47.670139	45.969803	52.565205
Nitab4.5_0000784g0120	15.242229	19.202925	18.827898	18.25618	17.402262	16.357731	19.486271	18.529747	18.221405	18.349361	18.325251	20.732651	12.944481	12.389826	12.39045	10.738858	8.979299	9.93618	10.563842	12.148982	15.964096	13.729807	14.050695	13.34374	11.687465	14.047134	11.48745	11.793212	9.733695	12.114597
Nitab4.5_0003362g0020	30.002178	29.403057	35.915359	37.066883	33.879005	29.563854	27.626825	26.758078	25.57159	21.822805	22.869175	20.2451	21.476454	24.878599	28.074955	21.095221	21.471104	16.186831	24.218742	20.285387	25.47123	27.476583	27.045784	22.076256	25.246017	20.001953	21.95886	20.679337	21.802824	23.258131
Nitab4.5_0000039g0110	15.94313	12.158272	14.426046	17.821424	13.837434	17.727007	14.644814	16.479982	14.165095	11.088394	7.810561	10.872873	7.893223	11.085002	7.611393	18.886154	24.020254	23.548233	11.33738	11.337519	8.737148	13.954628	15.281073	17.25153	10.965476	13.527444	17.397007	18.034704	14.673426	12.833362
